time, Susceptible, Exposed, Infected, Hospitalized, Recovered, Death
28037,1.3382720849472105e-113,9.052882569851303e-115,1.0638863555146518e-114,1.141876521964851e-114,144153558.74125814,61986030.25874082
28038,1.325023191306233e-113,8.963259032409776e-115,1.0533538805950566e-114,1.130571944397399e-114,144153558.74125814,61986030.25874082
28039,1.3119054617123013e-113,8.87452276798892e-115,1.0429256771771656e-114,1.1193792821478648e-114,144153558.74125814,61986030.25874082
28040,1.2989175976413494e-113,8.78666499258583e-115,1.0326007129731117e-114,1.108297427254601e-114,144153558.74125814,61986030.25874082
28041,1.2860583134247001e-113,8.69967700915923e-115,1.022377965914678e-114,1.0973252827247804e-114,144153558.74125814,61986030.25874082
28042,1.2733263361217956e-113,8.613550206768555e-115,1.0122564240521227e-114,1.0864617624258051e-114,144153558.74125814,61986030.25874082
28043,1.2607204053941898e-113,8.528276059721545e-115,1.0022350854540067e-114,1.0757057909777896e-114,144153558.74125814,61986030.25874082
28044,1.2482392733807874e-113,8.4438461267303e-115,9.92312958108012e-115,1.0650563036471094e-114,144153558.74125814,61986030.25874082
28045,1.2358817045743176e-113,8.36025205007567e-115,9.824890598227427e-115,1.054512246241003e-114,144153558.74125814,61986030.25874082
28046,1.2236464756990318e-113,8.277485554779922e-115,9.727624181304976e-115,1.0440725750032171e-114,144153558.74125814,61986030.25874082
28047,1.2115323755896114e-113,8.1955384477876e-115,9.631320701910057e-115,1.0337362565106853e-114,144153558.74125814,61986030.25874082
28048,1.1995382050712742e-113,8.114402617154504e-115,9.535970626961148e-115,1.0235022675712296e-114,144153558.74125814,61986030.25874082
28049,1.1876627768410686e-113,8.034070031244674e-115,9.441564517754232e-115,1.0133695951222744e-114,144153558.74125814,61986030.25874082
28050,1.175904915350342e-113,7.954532737935351e-115,9.348093029028465e-115,1.003337236130564e-114,144153558.74125814,61986030.25874082
28051,1.1642634566883737e-113,7.875782863829791e-115,9.255546908041082e-115,9.934041974928713e-115,144153558.74125814,61986030.25874082
28052,1.1527372484671587e-113,7.797812613477876e-115,9.163916993651476e-115,9.835694959376918e-115,144153558.74125814,61986030.25874082
28053,1.141325149707334e-113,7.720614268604445e-115,9.073194215414326e-115,9.738321579279086e-115,144153558.74125814,61986030.25874082
28054,1.1300260307252313e-113,7.644180187345261e-115,8.983369592681724e-115,9.641912195644224e-115,144153558.74125814,61986030.25874082
28055,1.1188387730210515e-113,7.568502803490543e-115,8.894434233714175e-115,9.546457264907347e-115,144153558.74125814,61986030.25874082
28056,1.1077622691681431e-113,7.4935746257359865e-115,8.806379334800404e-115,9.451947337984764e-115,144153558.74125814,61986030.25874082
28057,1.0967954227033785e-113,7.4193882369412e-115,8.71919617938588e-115,9.358373059338713e-115,144153558.74125814,61986030.25874082
28058,1.0859371480186151e-113,7.3459362933954825e-115,8.63287613720996e-115,9.26572516605126e-115,144153558.74125814,61986030.25874082
28059,1.0751863702532309e-113,7.273211524090867e-115,8.54741066345158e-115,9.173994486907352e-115,144153558.74125814,61986030.25874082
28060,1.0645420251877239e-113,7.201206730002367e-115,8.46279129788341e-115,9.08317194148697e-115,144153558.74125814,61986030.25874082
28061,1.0540030591383654e-113,7.129914783375344e-115,8.379009664034365e-115,8.993248539266249e-115,144153558.74125814,61986030.25874082
28062,1.0435684288528957e-113,7.059328627019928e-115,8.296057468360425e-115,8.904215378727513e-115,144153558.74125814,61986030.25874082
28063,1.033237101407252e-113,6.989441273612431e-115,8.213926499423656e-115,8.816063646478111e-115,144153558.74125814,61986030.25874082
28064,1.0230080541033202e-113,6.920245805003668e-115,8.132608627079362e-115,8.728784616377977e-115,144153558.74125814,61986030.25874082
28065,1.0128802743676973e-113,6.851735371534132e-115,8.052095801671276e-115,8.642369648675834e-115,144153558.74125814,61986030.25874082
28066,1.0028527596514572e-113,6.783903191355944e-115,7.972380053234731e-115,8.556810189153943e-115,144153558.74125814,61986030.25874082
28067,9.929245173309077e-114,6.716742549761521e-115,7.893453490707707e-115,8.47209776828132e-115,144153558.74125814,61986030.25874082
28068,9.830945646093318e-114,6.650246798518881e-115,7.815308301149701e-115,8.388224000375336e-115,144153558.74125814,61986030.25874082
28069,9.733619284196994e-114,6.584409355213544e-115,7.737936748968319e-115,8.30518058277162e-115,144153558.74125814,61986030.25874082
28070,9.637256453283444e-114,6.5192237025969305e-115,7.661331175153533e-115,8.222959295002182e-115,144153558.74125814,61986030.25874082
28071,9.541847614395938e-114,6.454683387941221e-115,7.585483996519513e-115,8.14155199798166e-115,144153558.74125814,61986030.25874082
28072,9.447383323013418e-114,6.390782022400603e-115,7.51038770495397e-115,8.060950633201642e-115,144153558.74125814,61986030.25874082
28073,9.353854228115584e-114,6.327513280378837e-115,7.4360348666749255e-115,7.981147221932945e-115,144153558.74125814,61986030.25874082
28074,9.26125107125724e-114,6.264870898903086e-115,7.362418121494844e-115,7.902133864435809e-115,144153558.74125814,61986030.25874082
28075,9.169564685651793e-114,6.202848677003945e-115,7.289530182092045e-115,7.823902739177894e-115,144153558.74125814,61986030.25874082
28076,9.078785995263841e-114,6.141440475101606e-115,7.217363833289333e-115,7.746446102060033e-115,144153558.74125814,61986030.25874082
28077,8.98890601391073e-114,6.0806402143981005e-115,7.145911931339769e-115,7.669756285649638e-115,144153558.74125814,61986030.25874082
28078,8.899915844373013e-114,6.020441876275559e-115,7.075167403219505e-115,7.593825698421707e-115,144153558.74125814,61986030.25874082
28079,8.81180667751372e-114,5.960839501700431e-115,7.005123245927632e-115,7.518646824007332e-115,144153558.74125814,61986030.25874082
28080,8.724569791406335e-114,5.9018271906335975e-115,6.935772525792948e-115,7.44421222044966e-115,144153558.74125814,61986030.25874082
28081,8.638196550471412e-114,5.843399101446325e-115,6.867108377787598e-115,7.370514519467208e-115,144153558.74125814,61986030.25874082
28082,8.552678404621745e-114,5.785549450342007e-115,6.799124004847501e-115,7.297546425724483e-115,144153558.74125814,61986030.25874082
28083,8.46800688841599e-114,5.728272510783621e-115,6.73181267719951e-115,7.22530071610981e-115,144153558.74125814,61986030.25874082
28084,8.384173620220672e-114,5.671562612926863e-115,6.665167731695236e-115,7.153770239020323e-115,144153558.74125814,61986030.25874082
28085,8.301170301380487e-114,5.615414143058887e-115,6.599182571151453e-115,7.082947913654022e-115,144153558.74125814,61986030.25874082
28086,8.218988715396821e-114,5.5598215430426045e-115,6.533850663697054e-115,7.012826729308847e-115,144153558.74125814,61986030.25874082
28087,8.137620727114392e-114,5.504779309766483e-115,6.469165542126454e-115,6.943399744688689e-115,144153558.74125814,61986030.25874082
28088,8.057058281915959e-114,5.450281994599795e-115,6.405120803259402e-115,6.874660087216272e-115,144153558.74125814,61986030.25874082
28089,7.977293404924991e-114,5.396324202853257e-115,6.3417101073071345e-115,6.806600952352831e-115,144153558.74125814,61986030.25874082
28090,7.898318200216233e-114,5.342900593245009e-115,6.278927177244794e-115,6.739215602924537e-115,144153558.74125814,61986030.25874082
28091,7.820124850034093e-114,5.290005877371883e-115,6.216765798190071e-115,6.6724973684555845e-115,144153558.74125814,61986030.25874082
28092,7.742705614018756e-114,5.237634819185901e-115,6.155219816787989e-115,6.606439644507874e-115,144153558.74125814,61986030.25874082
28093,7.66605282843997e-114,5.1857822344759615e-115,6.094283140601788e-115,6.541035892027247e-115,144153558.74125814,61986030.25874082
28094,7.590158905438415e-114,5.134442990354649e-115,6.0339497375098295e-115,6.476279636696177e-115,144153558.74125814,61986030.25874082
28095,7.515016332274574e-114,5.083612004750138e-115,5.9742136351084825e-115,6.412164468292885e-115,144153558.74125814,61986030.25874082
28096,7.440617670585056e-114,5.033284245903112e-115,5.915068920120908e-115,6.348684040056785e-115,144153558.74125814,61986030.25874082
28097,7.366955555646264e-114,4.983454731868671e-115,5.856509737811711e-115,6.285832068060223e-115,144153558.74125814,61986030.25874082
28098,7.294022695645365e-114,4.934118530023171e-115,5.798530291407375e-115,6.223602330586426e-115,144153558.74125814,61986030.25874082
28099,7.221811870958476e-114,4.8852707565759415e-115,5.741124841522442e-115,6.161988667513621e-115,144153558.74125814,61986030.25874082
28100,7.150315933435987e-114,4.8369065760858395e-115,5.684287705591369e-115,6.100984979705237e-115,144153558.74125814,61986030.25874082
28101,7.079527805694971e-114,4.78902120098259e-115,5.628013257306014e-115,6.0405852284061545e-115,144153558.74125814,61986030.25874082
28102,7.009440480418591e-114,4.741609891092863e-115,5.572295926058685e-115,5.980783434644934e-115,144153558.74125814,61986030.25874082
28103,6.940047019662446e-114,4.694667953171043e-115,5.517130196390704e-115,5.921573678641949e-115,144153558.74125814,61986030.25874082
28104,6.871340554167788e-114,4.64819074043465e-115,5.462510607446436e-115,5.8629500992233935e-115,144153558.74125814,61986030.25874082
28105,6.803314282681527e-114,4.602173652104347e-115,5.408431752432716e-115,5.804906893241082e-115,144153558.74125814,61986030.25874082
28106,6.735961471282979e-114,4.556612132948514e-115,5.354888278083633e-115,5.747438314997995e-115,144153558.74125814,61986030.25874082
28107,6.669275452717277e-114,4.511501672832323e-115,5.301874884130605e-115,5.690538675679515e-115,144153558.74125814,61986030.25874082
28108,6.603249625735377e-114,4.466837806271283e-115,5.249386322777712e-115,5.6342023427902875e-115,144153558.74125814,61986030.25874082
28109,6.537877454440596e-114,4.422616111989197e-115,5.197417398182213e-115,5.578423739596664e-115,144153558.74125814,61986030.25874082
28110,6.473152467641634e-114,4.378832212480504e-115,5.145962965940209e-115,5.5231973445746575e-115,144153558.74125814,61986030.25874082
28111,6.409068258211982e-114,4.335481773576947e-115,5.0950179325774005e-115,5.468517690863368e-115,144153558.74125814,61986030.25874082
28112,6.345618482455684e-114,4.292560504018536e-115,5.044577255044885e-115,5.414379365723821e-115,144153558.74125814,61986030.25874082
28113,6.2827968594793725e-114,4.250064155028752e-115,4.99463594021994e-115,5.360777010003155e-115,144153558.74125814,61986030.25874082
28114,6.2205971705705265e-114,4.207988519893968e-115,4.945189044411763e-115,5.307705317604124e-115,144153558.74125814,61986030.25874082
28115,6.1590132585818784e-114,4.166329433547017e-115,4.896231672872086e-115,5.255159034959843e-115,144153558.74125814,61986030.25874082
28116,6.098039027321918e-114,4.125082772154901e-115,4.847758979310652e-115,5.20313296051374e-115,144153558.74125814,61986030.25874082
28117,6.037668440951431e-114,4.084244452710568e-115,4.799766165415476e-115,5.151621944204655e-115,144153558.74125814,61986030.25874082
28118,5.977895523386012e-114,4.0438104326287333e-115,4.752248480377863e-115,5.100620886957029e-115,144153558.74125814,61986030.25874082
28119,5.91871435770449e-114,4.003776709345709e-115,4.705201220422122e-115,5.050124740176154e-115,144153558.74125814,61986030.25874082
28120,5.8601190855632155e-114,3.9641393199231864e-115,4.658619728339944e-115,5.0001285052484105e-115,144153558.74125814,61986030.25874082
28121,5.802103906616139e-114,3.9248943406559468e-115,4.612499393029378e-115,4.950627233046451e-115,144153558.74125814,61986030.25874082
28122,5.7446630779406396e-114,3.886037886683453e-115,4.566835649038387e-115,4.901616023439291e-115,144153558.74125814,61986030.25874082
28123,5.687790913469027e-114,3.847566111605287e-115,4.521623976112907e-115,4.853090024807243e-115,144153558.74125814,61986030.25874082
28124,5.631481783425684e-114,3.8094752071003945e-115,4.47685989874939e-115,4.80504443356165e-115,144153558.74125814,61986030.25874082
28125,5.57573011376977e-114,3.7717614025501004e-115,4.432538985751771e-115,4.75747449366939e-115,144153558.74125814,61986030.25874082
28126,5.520530385643449e-114,3.7344209646648543e-115,4.388656849792828e-115,4.710375496182063e-115,144153558.74125814,61986030.25874082
28127,5.465877134825579e-114,3.6974501971146723e-115,4.345209146979879e-115,4.66374277876986e-115,144153558.74125814,61986030.25874082
28128,5.411764951190806e-114,3.660845440163237e-115,4.302191576424778e-115,4.617571725260039e-115,144153558.74125814,61986030.25874082
28129,5.358188478174017e-114,3.624603070305621e-115,4.259599879818173e-115,4.571857765179965e-115,144153558.74125814,61986030.25874082
28130,5.305142412240094e-114,3.5887194999095953e-115,4.217429841007973e-115,4.526596373304683e-115,144153558.74125814,61986030.25874082
28131,5.252621502358917e-114,3.5531911768604903e-115,4.175677285581993e-115,4.481783069208967e-115,144153558.74125814,61986030.25874082
28132,5.200620549485564e-114,3.518014584209571e-115,4.134338080454732e-115,4.437413416823798e-115,144153558.74125814,61986030.25874082
28133,5.1491344060456565e-114,3.4831862398258966e-115,4.0934081334582295e-115,4.393483023997243e-115,144153558.74125814,61986030.25874082
28134,5.0981579754258045e-114,3.44870269605162e-115,4.052883392936993e-115,4.34998754205967e-115,144153558.74125814,61986030.25874082
28135,5.047686211469089e-114,3.414560539360709e-115,4.012759847346917e-115,4.306922665393279e-115,144153558.74125814,61986030.25874082
28136,4.997714117975545e-114,3.380756390021038e-115,3.9730335248581826e-115,4.264284131005885e-115,144153558.74125814,61986030.25874082
28137,4.948236748207587e-114,3.3472869017598294e-115,3.9337004929620867e-115,4.222067718108927e-115,144153558.74125814,61986030.25874082
28138,4.899249204400332e-114,3.3141487614324072e-115,3.894756858081762e-115,4.180269247699648e-115,144153558.74125814,61986030.25874082
28139,4.850746637276769e-114,3.2813386886942263e-115,3.8561987651867527e-115,4.138884582147421e-115,144153558.74125814,61986030.25874082
28140,4.802724245567729e-114,3.2488534356761534e-115,3.818022397411404e-115,4.097909624784162e-115,144153558.74125814,61986030.25874082
28141,4.7551772755366085e-114,3.2166897866629596e-115,3.780223975677031e-115,4.057340319498799e-115,144153558.74125814,61986030.25874082
28142,4.708101020508796e-114,3.1848445577749964e-115,3.742799758317828e-115,4.0171726503357605e-115,144153558.74125814,61986030.25874082
28143,4.661490820405759e-114,3.153314596653024e-115,3.705746040710482e-115,3.9774026410974363e-115,144153558.74125814,61986030.25874082
28144,4.615342061283742e-114,3.122096782146159e-115,3.6690591549074482e-115,3.9380263549505716e-115,144153558.74125814,61986030.25874082
28145,4.569650174877033e-114,3.091188024002912e-115,3.6327354692738642e-115,3.899039894036561e-115,144153558.74125814,61986030.25874082
28146,4.524410638145751e-114,3.060585262565283e-115,3.596771388128053e-115,3.860439399085599e-115,144153558.74125814,61986030.25874082
28147,4.479618972828108e-114,3.030285468465887e-115,3.5611633513855856e-115,3.8222210490346516e-115,144153558.74125814,61986030.25874082
28148,4.43527074499711e-114,3.000285642328075e-115,3.5259078342068684e-115,3.7843810606492086e-115,144153558.74125814,61986030.25874082
28149,4.391361564621639e-114,2.9705828144690274e-115,3.4910013466482203e-115,3.7469156881487817e-115,144153558.74125814,61986030.25874082
28150,4.347887085131885e-114,2.941174044605784e-115,3.456440433316403e-115,3.709821222836109e-115,144153558.74125814,61986030.25874082
28151,4.304843002989079e-114,2.912056421564187e-115,3.4222216730265707e-115,3.6730939927300314e-115,144153558.74125814,61986030.25874082
28152,4.2622250572594876e-114,2.8832270629907015e-115,3.388341678463608e-115,3.636730362202004e-115,144153558.74125814,61986030.25874082
